transaction_id,timestamp,product_id,quantity,price,customer_id,sales_channel,discount_code,region,payment_method,transaction_status
19325,2025-06-26 17:35:49,8,,,,online,,invalid_region,invalid_method,failed
,2025-10-17 16:57:33,10,10,999.9,133,invalid_channel,NOTVALID,East,cash,pending
19327,2025-10-16 14:59:55.517696,2,,,2,store,,West,debit_card,pending
19328,2025-06-22 20:23:00,5,,,10,online,STUDENT20,,cash,
19329,2025-02-20 00:32:34,2,6,381.6,8,invalid_channel,,South,,
19330,2025-11-22 02:31:14,2,,,2,reseller,STUDENT20,North,credit_card,failed
,2025-12-21 17:21:40,3,3,117.6,10,,STUDENT20,East,credit_card,completed
19332,2025-01-02 04:07:38,10,8,799.92,2,store,STUDENT20,,,completed
19333,,10,7,699.93,-5,store,NOTVALID,South,debit_card,
19334,2025-09-27 21:56:03,,,,1,,WELCOME10,,invalid_method,unknown
19335,2025-05-06 20:17:00,2,,,133,invalid_channel,STUDENT20,West,invalid_method,pending
,2025-06-17 20:24:03.677669,1,,,2,reseller,HALFOFF,Central,credit_card,pending
19337,2025-03-24 05:00:24,2,,,,,STUDENT20,West,,unknown
19338,2025-11-24 19:51:53.284218,8,,,8,online,WELCOME10,Central,cash,failed
19339,2025-06-25 07:52:43,5,,,1,online,HALFOFF,North,paypal,pending
19340,2025-02-15 13:26:59,,-2,,133,invalid_channel,HALFOFF,West,cash,failed
,2025-05-16 07:36:44,,,,133,store,,West,cash,
19342,2025-10-12 16:13:10.390268,5,6,527.64,1,reseller,NOTVALID,South,invalid_method,unknown
19343,2025-05-22 05:22:26,10,,,2,online,NOTVALID,,cash,pending
19344,not_a_timestamp,3,,,2,online,WELCOME10,North,paypal,
19345,,3,4,156.8,8,store,,invalid_region,cash,
,2025-03-22 03:58:16,5,,,32,,,North,,completed
19347,2025-01-01 16:44:52,2,,,8,,,East,debit_card,pending
19348,2025-10-10 16:24:26.332463,2,6,381.6,-5,store,WELCOME10,,paypal,failed
19349,2025-05-27 13:15:35,8,9,450,32,,WELCOME10,South,debit_card,pending
19350,2025-01-16 17:06:29,9999999,,,999,reseller,,,debit_card,pending
14350,2025-03-19 07:58:34.975747,7,,,10,online,NOTVALID,East,debit_card,unknown
19352,2025-03-19 13:22:22.062736,3,,,10,,WELCOME10,Central,cash,unknown
19353,2025-02-15 02:32:40.155531,3,9,352.8,32,reseller,NOTVALID,East,invalid_method,completed
19354,2025-03-11 23:21:14.057324,5,,,133,invalid_channel,NOTVALID,North,cash,unknown
19355,2025-10-08 18:17:14,5,,,-5,invalid_channel,,East,invalid_method,failed
,2025-04-27 08:13:25.129753,9999999,-2,-19999998,8,store,WELCOME10,invalid_region,,pending
19357,2025-10-21 21:55:41,10,0,0.0,999,store,NOTVALID,Central,,failed
19358,2025-12-20 19:54:00,2,,,1,reseller,NOTVALID,North,invalid_method,completed
19359,2025-06-04 09:22:48.969396,1,,,32,invalid_channel,HALFOFF,Central,,completed
19360,2025-07-17 15:34:45,9999999,,,-5,online,STUDENT20,invalid_region,,failed
,2025-07-08 18:28:57,,,,,,WELCOME10,,cash,unknown
19362,2025-07-26 22:45:16,1,7,170.1,133,invalid_channel,,Central,invalid_method,failed
19363,2025-01-19 02:05:46,2,,,2,reseller,NOTVALID,East,credit_card,failed
19364,2025-02-07 08:16:06,,8,,-5,,NOTVALID,West,debit_card,pending
19365,2025-12-22 21:01:33,10,8,799.92,10,reseller,WELCOME10,East,invalid_method,unknown
,2025-01-23 10:41:24,2,1,63.6,1,online,STUDENT20,invalid_region,,unknown
19367,2025-10-07 06:50:55,5,,,,reseller,HALFOFF,South,,unknown
19368,2025-03-10 05:09:16,,10,,10,invalid_channel,HALFOFF,West,credit_card,
19369,,7,,,10,reseller,WELCOME10,Central,cash,pending
19370,2025-08-10 08:30:11,5,10,879.4,10,online,HALFOFF,,,pending
,2025-10-25 22:08:57,1,4,97.2,1,reseller,HALFOFF,South,invalid_method,unknown
19372,2025-11-10 00:30:43,2,,,1,store,,West,invalid_method,unknown
19373,2025-01-15 19:37:41,2,,,999,online,STUDENT20,West,paypal,failed
19374,2025-09-27 10:19:03,,8,,-5,store,STUDENT20,North,credit_card,
19375,,1,7,170.1,8,,HALFOFF,East,cash,completed
13055,2025-11-19 12:56:29,7,,,8,reseller,STUDENT20,South,,
19377,2025-11-03 08:33:32,8,,,2,reseller,,invalid_region,invalid_method,completed
19378,,5,10,879.4,8,invalid_channel,HALFOFF,Central,invalid_method,completed
19379,2025-11-09 09:18:45,9999999,3,29999997,10,store,WELCOME10,Central,debit_card,
19380,2025-01-13 18:08:35,10,,,2,,NOTVALID,North,,unknown
,2025-07-25 06:17:44.803966,,6,,10,,,,debit_card,
19382,2025-08-04 05:07:05,9999999,3,29999997,8,store,NOTVALID,North,debit_card,
19383,2025-05-26 15:32:05,10,,,-5,online,WELCOME10,,debit_card,pending
19384,,10,,,133,,,invalid_region,credit_card,unknown
19385,2025-07-08 10:42:11,2,,,10,store,,West,paypal,pending
7865,,8,,,8,online,,Central,,pending
19387,2025-10-01 08:30:45,2,8,508.8,8,online,,East,paypal,failed
19388,2025-07-20 13:29:55.592170,5,-2,-175.88,2,store,HALFOFF,invalid_region,paypal,
19389,2025-03-14 22:03:19,10,9,899.91,133,store,,East,credit_card,failed
19390,2025-12-07 22:30:26,5,2,175.88,8,,NOTVALID,,paypal,unknown
,2025-08-28 03:24:51,10,,,32,store,STUDENT20,East,cash,completed
19392,2025-01-06 15:54:43,7,,,8,reseller,NOTVALID,North,invalid_method,
19393,2025-01-27 23:52:38,9999999,,,999,online,HALFOFF,invalid_region,credit_card,
19394,2025-05-01 23:15:53.233739,1,,,10,invalid_channel,,Central,,failed
19395,2025-06-04 05:53:47,1,,,1,online,WELCOME10,invalid_region,cash,failed
,2025-06-09 02:19:36,2,,,133,,HALFOFF,Central,cash,failed
19397,2025-11-04 21:02:17,,8,,,store,,,credit_card,completed
19398,2025-01-06 06:47:52,9999999,3,29999997,2,,,Central,paypal,
19399,2025-05-24 05:56:01,10,8,799.92,10,store,,,credit_card,unknown
19400,2025-07-24 11:38:39.176221,2,-2,-127.2,-5,invalid_channel,HALFOFF,invalid_region,credit_card,
12566,2025-09-08 12:16:56.437425,1,,,2,reseller,HALFOFF,South,credit_card,pending
19402,2025-09-07 14:09:47,9999999,10,99999990,133,,STUDENT20,West,cash,unknown
19403,2025-01-23 18:37:12.506532,10,6,599.94,8,,,North,,completed
19404,2025-11-27 05:28:13,10,,,133,reseller,WELCOME10,Central,invalid_method,pending
19405,2025-12-23 09:09:52,10,,,2,reseller,STUDENT20,South,debit_card,unknown
,2025-11-27 10:48:13.659215,,,,1,invalid_channel,WELCOME10,East,debit_card,failed
19407,2025-10-09 06:20:55,10,10,999.9,,store,NOTVALID,invalid_region,debit_card,completed
19408,,8,10,500,1,invalid_channel,,South,debit_card,unknown
19409,2025-04-06 10:57:59,3,9,352.8,32,store,NOTVALID,invalid_region,debit_card,completed
19410,2025-10-22 11:55:35,2,,,2,,,invalid_region,invalid_method,completed
,2025-09-06 22:01:18.233398,10,,,8,invalid_channel,WELCOME10,West,paypal,completed
19412,2025-06-10 13:02:16,5,1,87.94,2,reseller,STUDENT20,,debit_card,pending
19413,2025-09-13 08:51:55,8,,,-5,,HALFOFF,Central,,completed
19414,2025-02-22 18:13:09.623752,,8,,1,,NOTVALID,invalid_region,credit_card,completed
19415,2025-02-03 12:50:12.336031,2,,,999,,,South,debit_card,completed
,2025-10-12 20:00:04,7,3,110.7,133,store,,North,paypal,unknown
19417,2025-04-12 16:15:31,3,,,10,invalid_channel,WELCOME10,South,paypal,
19418,,5,9,791.46,8,store,NOTVALID,West,invalid_method,pending
19419,2025-07-24 20:40:15.786826,5,0,0.0,1,store,NOTVALID,South,credit_card,
19420,2025-12-13 04:04:00,5,,,133,store,WELCOME10,South,credit_card,failed
944,2025-05-18 18:27:39,2,3,190.8,8,store,HALFOFF,East,debit_card,completed
19422,2025-01-06 03:19:59,10,,,999,online,,North,paypal,pending
19423,2025-01-15 21:58:46.615270,1,,,2,store,NOTVALID,South,paypal,completed
19424,2025-05-11 06:21:34,9999999,,,133,invalid_channel,NOTVALID,South,,completed
19425,2025-02-26 23:46:21,2,,,10,invalid_channel,STUDENT20,North,,
18943,2025-07-01 09:31:15,8,9,450,-5,invalid_channel,STUDENT20,Central,,
19427,2025-06-10 15:26:48,10,9,899.91,-5,online,WELCOME10,West,paypal,failed
19428,2025-02-23 20:43:06,1,,,,reseller,HALFOFF,South,invalid_method,unknown
19429,2025-12-28 20:13:15,2,,,-5,reseller,,North,cash,completed
19430,2025-09-22 07:37:05.802727,2,2,127.2,,online,HALFOFF,North,,failed
15033,2025-08-09 15:07:39,2,7,445.2,2,,,,,failed
19432,2025-01-27 00:27:42,7,7,258.3,32,reseller,,West,credit_card,unknown
19433,2025-11-17 20:04:02.206655,10,2,199.98,8,reseller,,South,paypal,unknown
19434,2025-08-12 18:00:32,,9,,2,reseller,,East,paypal,completed
19435,2025-04-11 18:10:45.298446,8,,,10,online,,North,credit_card,
14235,2025-02-20 15:22:05.330791,2,,,133,invalid_channel,,West,credit_card,
19437,2025-03-26 14:01:15,10,-2,-199.98,8,,WELCOME10,invalid_region,,unknown
19438,2025-05-03 12:38:50.597848,9999999,,,8,reseller,NOTVALID,invalid_region,,unknown
19439,2025-07-14 19:44:38,8,,,2,reseller,,East,paypal,
19440,2025-05-06 09:51:52,1,,,,,NOTVALID,invalid_region,,
158,not_a_timestamp,5,3,263.82,10,store,NOTVALID,Central,,unknown
19442,2025-06-09 07:51:16,10,,,2,,HALFOFF,North,invalid_method,pending
19443,2025-08-21 08:33:06,2,,,133,store,NOTVALID,North,credit_card,completed
19444,not_a_timestamp,3,,,999,reseller,STUDENT20,North,credit_card,unknown
19445,2025-05-06 18:09:36,10,,,32,invalid_channel,NOTVALID,Central,debit_card,completed
3274,2025-03-02 00:06:17,7,,,-5,reseller,NOTVALID,South,debit_card,
19447,2025-08-17 08:48:54,8,7,350,133,reseller,,West,,
19448,2025-03-08 05:46:36,2,,,-5,online,,,,
19449,2025-01-06 19:59:41,9999999,,,2,,NOTVALID,West,cash,unknown
19450,2025-05-26 14:24:09,7,9,332.1,1,invalid_channel,NOTVALID,South,paypal,completed
,2025-03-04 02:12:25.171361,,8,,,online,STUDENT20,East,cash,failed
19452,2025-03-20 09:43:43,5,9,791.46,2,,,North,invalid_method,failed
19453,2025-02-20 12:37:18,1,1,24.3,2,,STUDENT20,South,,pending
19454,2025-02-15 12:26:36,1,10,243.0,8,online,WELCOME10,West,,failed
19455,2025-03-02 22:59:39.194812,5,3,263.82,32,online,,West,invalid_method,
,,1,,,-5,,HALFOFF,East,,completed
19457,2025-12-06 08:35:50.370821,10,8,799.92,8,,NOTVALID,,debit_card,pending
19458,2025-10-12 10:26:17.992668,3,,,32,,,South,invalid_method,completed
19459,2025-06-06 18:42:01.226813,8,,,1,invalid_channel,,South,paypal,pending
19460,2025-02-23 00:43:02,1,2,48.6,8,reseller,,East,invalid_method,failed
10550,2025-08-23 04:42:38,10,,,1,invalid_channel,STUDENT20,invalid_region,credit_card,failed
19462,2025-08-11 06:12:23,10,,,2,online,HALFOFF,invalid_region,credit_card,unknown
19463,2025-06-06 15:47:37,3,,,10,,,North,debit_card,unknown
19464,not_a_timestamp,1,,,2,invalid_channel,,North,paypal,
19465,2025-05-21 13:27:43,,,,,invalid_channel,WELCOME10,,credit_card,unknown
18519,2025-10-04 15:03:27,2,2,127.2,8,reseller,WELCOME10,South,paypal,pending
19467,2025-06-22 12:50:21,5,3,263.82,-5,store,NOTVALID,West,credit_card,failed
19468,2025-01-16 05:52:29,7,,,-5,invalid_channel,,South,paypal,unknown
19469,2025-08-01 04:57:08,7,,,1,store,STUDENT20,,cash,pending
19470,2025-07-17 18:23:40.564307,10,0,0.0,10,reseller,NOTVALID,,credit_card,pending
,2025-04-28 20:32:25,,,,32,store,HALFOFF,West,credit_card,unknown
19472,2025-07-12 04:51:44.685876,10,2,199.98,8,online,WELCOME10,West,,completed
19473,2025-11-27 08:24:37,,,,133,invalid_channel,,,paypal,pending
19474,2025-03-07 15:30:16,,,,8,invalid_channel,HALFOFF,West,debit_card,failed
19475,2025-08-18 04:55:01,3,6,235.2,2,reseller,HALFOFF,East,,failed
16779,2025-05-01 18:05:30,8,8,400,,store,WELCOME10,South,paypal,pending
19477,2025-01-21 20:54:54.354063,5,4,351.76,2,online,,Central,credit_card,pending
19478,2025-01-03 05:59:39.111637,5,,,8,,HALFOFF,invalid_region,,
19479,2025-06-10 21:04:33,10,,,133,store,WELCOME10,West,,
19480,2025-09-21 18:22:12.499194,8,9,450,-5,online,WELCOME10,,debit_card,completed
,not_a_timestamp,2,,,,,NOTVALID,South,credit_card,
19482,not_a_timestamp,1,7,170.1,,reseller,NOTVALID,Central,,
19483,2025-04-05 06:59:53.794403,3,,,-5,,WELCOME10,invalid_region,,
19484,not_a_timestamp,7,,,32,online,,invalid_region,,failed
19485,,10,,,10,,NOTVALID,West,debit_card,failed
12553,2025-01-16 20:29:08,9999999,,,,reseller,WELCOME10,Central,paypal,
19487,2025-11-25 11:52:40.495595,2,5,318.0,,reseller,,East,invalid_method,
19488,,5,,,133,reseller,NOTVALID,South,debit_card,pending
19489,2025-11-27 00:27:39,3,0,0.0,133,invalid_channel,,South,,pending
19490,2025-05-05 20:10:12,10,,,2,invalid_channel,WELCOME10,Central,cash,completed
11142,2025-12-08 09:11:35.622072,10,,,,invalid_channel,,invalid_region,,
19492,2025-01-08 20:42:28,5,,,,online,,East,,pending
19493,2025-11-01 13:06:33.121970,10,,,2,online,WELCOME10,Central,credit_card,completed
19494,,3,-1,-39.2,8,invalid_channel,STUDENT20,West,credit_card,unknown
19495,2025-10-13 06:40:08.260676,1,,,2,reseller,WELCOME10,Central,,unknown
,2025-08-11 01:45:09,10,,,8,reseller,WELCOME10,East,,
19497,2025-08-23 08:44:53,,,,-5,store,WELCOME10,West,credit_card,pending
19498,,9999999,-2,-19999998,999,store,NOTVALID,South,paypal,completed
19499,2025-02-01 04:41:26,3,4,156.8,2,store,NOTVALID,South,debit_card,
19500,2025-11-25 03:26:49.908561,8,,,,reseller,STUDENT20,,debit_card,completed
,2025-02-21 06:11:06,10,,,10,online,HALFOFF,East,cash,
19502,2025-01-02 16:27:33.439502,2,,,-5,reseller,NOTVALID,North,cash,failed
19503,2025-04-09 21:11:44,2,,,133,invalid_channel,STUDENT20,North,debit_card,
19504,2025-08-24 22:09:11,7,2,73.8,2,store,,West,invalid_method,unknown
19505,2025-07-13 03:04:55,2,,,2,reseller,NOTVALID,North,paypal,completed
9230,2025-09-14 17:18:12,9999999,,,1,online,WELCOME10,,invalid_method,failed
19507,2025-02-23 16:15:49,10,,,1,,,,,pending
19508,2025-08-27 04:12:57.383928,8,,,32,store,WELCOME10,West,debit_card,unknown
19509,2025-09-26 19:21:08,,5,,2,online,WELCOME10,Central,cash,completed
19510,2025-10-16 19:49:15,10,,,,,HALFOFF,,debit_card,unknown
10326,2025-05-20 22:16:28,9999999,5,49999995,,invalid_channel,,,debit_card,completed
19512,2025-01-26 12:36:01,2,8,508.8,,,,South,credit_card,
19513,2025-04-17 21:43:05,2,,,1,online,,,debit_card,completed
19514,2025-09-27 12:39:13,7,,,32,store,WELCOME10,invalid_region,,pending
19515,2025-05-09 14:16:25,1,-2,-48.6,32,invalid_channel,,invalid_region,,completed
,2025-07-21 07:26:19,2,0,0.0,2,reseller,WELCOME10,Central,debit_card,pending
19517,2025-01-13 12:09:36.975783,,3,,133,online,HALFOFF,West,cash,completed
19518,2025-12-12 17:20:42.117371,9999999,,,2,reseller,STUDENT20,,debit_card,pending
19519,2025-02-04 20:16:13,10,,,2,reseller,NOTVALID,South,debit_card,completed
19520,2025-04-09 22:04:42,10,,,133,online,WELCOME10,Central,debit_card,pending
,2025-06-10 14:51:13,3,7,274.4,-5,invalid_channel,WELCOME10,North,,pending
19522,2025-06-16 06:08:21,2,,,133,invalid_channel,HALFOFF,Central,invalid_method,pending
19523,2025-08-14 22:28:04,,0,,-5,store,,North,debit_card,completed
19524,2025-10-01 17:22:00,10,-2,-199.98,32,online,,East,cash,
19525,2025-10-15 11:42:01.823073,1,,,999,reseller,WELCOME10,,debit_card,
,2025-06-28 02:52:20.038181,,,,-5,,,South,invalid_method,
19527,2025-02-21 12:53:13.136265,8,,,32,store,,,invalid_method,unknown
19528,2025-01-21 07:08:31.877038,9999999,4,39999996,8,,HALFOFF,Central,cash,failed
19529,2025-07-21 07:01:30,9999999,2,19999998,8,online,HALFOFF,West,paypal,pending
19530,2025-01-07 23:41:45.754565,2,9,572.4,8,,NOTVALID,Central,debit_card,
,2025-09-22 03:13:05.994362,8,7,350,10,,,East,invalid_method,unknown
19532,2025-01-01 16:01:01.069760,,,,8,invalid_channel,,East,invalid_method,unknown
19533,2025-05-03 00:33:46,9999999,10,99999990,,reseller,NOTVALID,West,cash,pending
19534,2025-04-27 13:15:57,2,3,190.8,8,online,,invalid_region,paypal,unknown
19535,2025-01-18 09:59:58.260194,10,8,799.92,32,invalid_channel,,South,invalid_method,pending
3021,2025-11-26 17:15:27,10,7,699.93,999,online,WELCOME10,South,paypal,completed
19537,2025-05-16 05:07:03.671519,10,,,8,,WELCOME10,invalid_region,credit_card,unknown
19538,2025-11-18 04:02:48.208065,10,,,133,reseller,HALFOFF,South,cash,completed
19539,2025-12-19 07:20:58.133699,,0,,2,,HALFOFF,North,invalid_method,unknown
19540,2025-10-03 18:47:55,7,6,221.4,32,reseller,,East,invalid_method,pending
8710,,3,7,274.4,8,invalid_channel,HALFOFF,invalid_region,,unknown
19542,2025-12-13 20:45:52,7,6,221.4,,store,STUDENT20,South,cash,completed
19543,2025-11-08 22:20:16.024693,7,,,32,online,,,,unknown
19544,2025-11-07 18:13:31,2,,,1,reseller,,South,credit_card,pending
19545,2025-04-12 17:39:37,7,,,999,invalid_channel,WELCOME10,West,credit_card,
3358,2025-08-26 07:34:56.152852,2,,,133,,,,paypal,failed
19547,2025-07-18 05:36:35.535851,7,-1,-36.9,10,invalid_channel,WELCOME10,Central,credit_card,
19548,,5,,,-5,invalid_channel,NOTVALID,South,invalid_method,failed
19549,2025-07-26 20:13:57,3,,,-5,store,,Central,cash,
19550,2025-08-03 09:36:13,10,,,2,invalid_channel,STUDENT20,,credit_card,failed
,2025-02-15 09:05:37.174545,,,,8,store,HALFOFF,invalid_region,paypal,
19552,2025-08-25 01:48:49.136303,2,9,572.4,32,reseller,NOTVALID,East,paypal,
19553,2025-04-10 22:43:05,8,,,1,online,,invalid_region,cash,pending
19554,2025-07-21 07:07:23.152716,3,3,117.6,-5,invalid_channel,,South,debit_card,pending
19555,2025-11-27 06:35:07.638416,7,1,36.9,8,,STUDENT20,Central,invalid_method,failed
17266,2025-10-05 21:55:59.131284,5,,,32,online,,Central,cash,completed
19557,2025-08-15 13:38:15.528565,10,7,699.93,10,reseller,WELCOME10,,paypal,failed
19558,,5,,,8,reseller,,Central,invalid_method,completed
19559,2025-08-26 03:12:33.810640,2,-1,-63.6,,invalid_channel,HALFOFF,West,credit_card,failed
19560,2025-04-25 10:35:29.464532,10,-1,-99.99,10,store,HALFOFF,Central,paypal,pending
10060,2025-09-16 02:26:03.124648,9999999,-2,-19999998,,invalid_channel,STUDENT20,East,,failed
19562,2025-10-15 04:31:54,10,,,2,online,,invalid_region,,pending
19563,2025-10-13 21:38:24.146680,5,,,10,online,NOTVALID,,,completed
19564,2025-02-28 08:35:44,5,,,,invalid_channel,STUDENT20,South,,failed
19565,2025-07-19 15:03:12,3,0,0.0,2,,,West,debit_card,pending
8347,2025-03-09 12:18:54,5,,,32,,NOTVALID,South,credit_card,
19567,2025-12-10 04:02:19,5,,,2,online,WELCOME10,East,paypal,
19568,2025-11-26 05:46:44,2,,,,online,HALFOFF,,credit_card,failed
19569,2025-10-22 23:49:28,5,10,879.4,,,,North,cash,pending
19570,2025-02-08 07:12:13,8,,,2,reseller,NOTVALID,Central,,unknown
18555,2025-09-25 06:47:14.660464,,,,1,invalid_channel,,East,debit_card,unknown
19572,2025-10-12 13:09:42.649642,1,8,194.4,-5,invalid_channel,NOTVALID,North,,pending
19573,2025-03-10 07:10:49,10,-2,-199.98,32,store,HALFOFF,North,cash,unknown
19574,2025-03-27 03:58:05.930107,1,,,8,online,,East,invalid_method,unknown
19575,2025-11-15 18:32:05.344433,2,,,999,reseller,NOTVALID,East,credit_card,completed
10433,2025-10-21 22:28:04,2,,,8,,WELCOME10,South,credit_card,pending
19577,2025-10-19 19:15:18,2,-1,-63.6,133,store,,West,cash,
19578,2025-10-26 14:59:46.422963,10,,,2,online,WELCOME10,invalid_region,paypal,pending
19579,2025-04-19 22:45:54.233736,8,,,133,reseller,,Central,credit_card,pending
19580,2025-12-01 13:50:47,10,,,1,reseller,,West,invalid_method,pending
1205,,5,-1,-87.94,2,store,WELCOME10,West,invalid_method,unknown
19582,2025-07-24 14:32:39.754692,10,-1,-99.99,8,online,,North,,
19583,2025-05-21 05:54:02.504156,7,5,184.5,2,online,NOTVALID,West,debit_card,pending
19584,2025-11-18 02:16:55,7,4,147.6,-5,reseller,WELCOME10,,,completed
19585,2025-01-14 04:38:44,1,4,97.2,32,online,NOTVALID,Central,invalid_method,failed
14965,not_a_timestamp,5,,,2,store,,South,debit_card,unknown
19587,2025-11-02 06:01:11,,6,,999,store,NOTVALID,Central,cash,pending
19588,2025-07-20 10:29:54,8,,,-5,online,,West,,failed
19589,2025-05-12 14:04:08,10,1,99.99,8,,,Central,debit_card,failed
19590,2025-07-06 00:19:28,10,-1,-99.99,-5,reseller,,Central,credit_card,pending
13818,not_a_timestamp,10,,,133,reseller,NOTVALID,North,cash,unknown
19592,2025-02-02 22:02:28.679910,10,,,1,store,NOTVALID,invalid_region,paypal,pending
19593,2025-02-13 04:11:37,9999999,,,10,store,WELCOME10,,cash,completed
19594,2025-03-05 00:06:33,,2,,32,online,HALFOFF,invalid_region,credit_card,pending
19595,2025-07-13 12:37:38.852558,,5,,2,store,HALFOFF,South,invalid_method,pending
15171,2025-11-06 02:07:40,2,,,-5,reseller,,South,paypal,completed
19597,2025-07-25 15:07:40.642343,5,,,2,invalid_channel,HALFOFF,,invalid_method,
19598,2025-07-26 06:11:02,3,5,196.0,1,reseller,HALFOFF,East,cash,pending
19599,2025-01-15 21:48:06.565902,2,,,8,online,,,credit_card,unknown
19600,2025-02-09 12:10:14.430917,10,2,199.98,32,online,STUDENT20,invalid_region,paypal,failed
,2025-02-27 19:38:49,2,6,381.6,,online,,Central,debit_card,failed
19602,2025-01-10 16:17:37,8,9,450,8,invalid_channel,NOTVALID,invalid_region,debit_card,failed
19603,2025-02-21 07:40:13,1,,,10,invalid_channel,NOTVALID,Central,,
19604,2025-04-20 15:01:32,10,,,133,online,WELCOME10,East,invalid_method,pending
19605,2025-08-17 18:14:16.139852,8,,,8,online,WELCOME10,West,cash,pending
14123,2025-10-08 11:18:04.635373,7,,,2,online,,invalid_region,debit_card,pending
19607,2025-08-06 04:21:03.117985,2,,,-5,store,,East,invalid_method,completed
19608,2025-11-23 14:39:37.350170,9999999,0,0,10,,HALFOFF,,paypal,completed
19609,2025-01-11 10:32:08,8,,,10,store,,West,paypal,completed
19610,2025-06-08 19:51:32,3,,,10,online,NOTVALID,East,debit_card,pending
,not_a_timestamp,7,,,8,reseller,WELCOME10,West,,unknown
